,result
2764,50
2765,-82
2766,0
2767,-5
2768,-15
2769,3
2770,7503
2771,143
2772,0
2773,0
2774,-50
2775,-2
2776,-59
2777,0
2778,-32
2779,0
2780,-27
2781,14
2782,0
2783,52
2784,15
2785,0
2786,13
2787,-21
2788,0
2789,0
2790,0
2791,19
2792,0
2793,-70
2794,3564
2795,-1
2796,0
2797,0
2798,0
2799,0
2800,-51
2801,0
2802,7
2803,23
2804,0
2805,0
2806,-113
2807,22
2808,-87
2809,-1
2810,0
2811,0
2812,-6
2813,0
2814,-12
2815,-1
2816,277
2817,-65
2818,49
2819,-2
2820,-104
2821,400
2822,-1
2823,0
2824,-40
2825,0
2826,-3
2827,-28
2828,-342
2829,0
2830,0
2831,-4
2832,0
2833,-75
2834,-1
2835,0
2836,4
2837,0
2838,-2
2839,0
2840,0
2841,-167
2842,0
2843,0
2844,-14
2845,0
2846,-1
2847,0
2848,-3
2849,-4
2850,0
2851,1029
2852,0
2853,2
2854,-171
2855,-1
2856,6
2857,0
2858,0
2859,0
2860,-2
2861,-1
2862,-29
2863,-105
2864,-34
2865,46
2866,-1
2867,0
2868,-3
2869,34
2870,-17
2871,-24
2872,0
2873,-3
2874,-47
2875,15
2876,11
2877,41
2878,1
2879,0
2880,0
2881,0
2882,923
2883,10
2884,-14
2885,-4
2886,-1
2887,4
2888,0
2889,17
2890,-2
2891,-349
2892,-11
2893,451
2894,2
2895,-19
2896,0
2897,78
2898,0
2899,0
2900,-1
2901,-121
2902,10
2903,0
2904,64
2905,-23
2906,-2
2907,0
2908,0
2909,3
2910,0
2911,9
2912,-39
2913,-130
2914,-9
2915,0
2916,0
2917,97
2918,0
2919,7
2920,-1
2921,5
2922,0
2923,49
2924,-29
2925,-13
2926,27
2927,-8
2928,118
2929,283
2930,34
2931,0
2932,-13
2933,8665
2934,0
2935,0
2936,-4
2937,-1
2938,0
2939,105
2940,-4
2941,-1
2942,0
2943,1
2944,0
2945,-65
2946,-30
2947,0
2948,0
2949,0
2950,0
2951,0
2952,72
2953,48
2954,5
2955,-1
2956,-4
2957,10
2958,0
2959,-13
2960,0
2961,-1
2962,14
2963,-3
2964,26
2965,0
2966,-11
2967,37
2968,-36
2969,-2
2970,0
2971,0
2972,0
2973,-35
2974,0
2975,-20
2976,0
2977,-22
2978,-49
2979,343
2980,-13
2981,-5
2982,5
2983,448
2984,0
2985,0
2986,89
2987,-154
2988,33
2989,-4
2990,0
2991,-659
2992,67
2993,93
2994,-32
2995,0
2996,-5
2997,0
2998,-18
2999,0
3000,0
3001,-3
3002,0
3003,-9
3004,113
3005,0
3006,65
3007,-735
3008,-31
3009,-623
3010,128
3011,0
3012,-8
3013,558
3014,0
3015,4
3016,0
3017,0
3018,-34
3019,958
3020,536
3021,64
3022,-22
3023,806
3024,234
3025,6
3026,0
3027,-1
3028,40
3029,-193
3030,0
3031,-43
3032,0
3033,-3
3034,964
3035,13
3036,-35
3037,9
3038,0
3039,-4
3040,-58
3041,-2
3042,-8
3043,-4
3044,0
3045,0
3046,0
3047,0
3048,0
3049,-30
3050,17
3051,154
3052,0
3053,4
3054,-34
3055,-125
3056,0
3057,-24
3058,0
3059,7
3060,0
3061,-38
3062,2
3063,0
3064,-74
3065,0
3066,14
3067,-2
3068,19
3069,22
3070,0
3071,0
3072,0
3073,0
3074,26
3075,0
3076,185
3077,-17
3078,139
3079,8
3080,0
3081,1437
3082,-11
3083,0
3084,0
3085,25
3086,0
3087,7
3088,15
3089,43
3090,-8
3091,0
3092,-268
3093,11
3094,-1
3095,33
3096,24
3097,0
3098,0
3099,-15
3100,85
3101,0
3102,-1634
3103,0
3104,5
3105,-106
3106,8
3107,-62
3108,230
3109,-1
3110,-58
3111,11
3112,-6
3113,-1
3114,1328
3115,0
3116,159
3117,-20
3118,0
3119,0
3120,0
3121,18
3122,1172
3123,92
3124,0
3125,-10
3126,0
3127,0
3128,7
3129,-1
3130,-27
3131,-16
3132,-74
3133,33
3134,8
3135,-1
3136,-247
3137,-3
3138,0
3139,-5
3140,5
3141,0
3142,10
3143,0
3144,-1
3145,-3
3146,0
3147,0
3148,-63
3149,-3
3150,587
3151,0
3152,-2
3153,1
3154,11
3155,-3
3156,-1
3157,0
3158,-6
3159,-243
3160,-27
3161,0
3162,-1
3163,0
3164,-19
3165,0
3166,0
3167,59
3168,-1
3169,47
3170,0
3171,-2
3172,21
3173,-1
3174,0
3175,86
3176,5
3177,-1
3178,-2
3179,11
3180,46
3181,0
3182,24
3183,0
3184,0
3185,9
3186,0
3187,20
3188,0
3189,-706
3190,0
3191,-1
3192,23
3193,0
3194,0
3195,-45
3196,-17
3197,0
3198,0
3199,-33
3200,12
3201,1
3202,1
3203,0
3204,1
3205,0
3206,5
3207,1608
3208,0
3209,-1
3210,-1
3211,0
3212,10
3213,0
3214,-3
3215,2
3216,18
3217,770
3218,0
3219,-4
3220,0
3221,0
3222,-101
3223,-129
3224,0
3225,14
3226,-1547
3227,0
3228,-10
3229,0
3230,11
3231,-30
3232,44
3233,-34
3234,0
3235,385
3236,49
3237,-1
3238,-1
3239,99
3240,-15
3241,0
3242,-1
3243,-14
3244,0
3245,-3
3246,0
3247,0
3248,13
3249,82
3250,13
3251,0
3252,-136
3253,0
3254,173
3255,0
3256,15
3257,0
3258,154
3259,0
3260,17
3261,-3
3262,163
3263,-633
3264,0
3265,0
3266,0
3267,0
3268,0
3269,29
3270,-45
3271,-3
3272,51
3273,2194
3274,0
3275,30
3276,-2
3277,0
3278,0
3279,-185
3280,27
3281,0
3282,1
3283,-1
3284,-7
3285,55
3286,0
3287,-38
3288,7
3289,-225
3290,-104
3291,0
3292,0
3293,0
3294,-9
3295,413
3296,110
3297,-4
3298,0
3299,31
3300,0
3301,0
3302,0
3303,0
3304,0
3305,-1
3306,-42
3307,0
3308,0
3309,8
3310,593
3311,0
3312,0
3313,4
3314,268
3315,0
3316,-15
3317,-3
3318,-2410
3319,0
3320,0
3321,206
3322,-4
3323,8
3324,0
3325,0
3326,11
3327,7
3328,-7
3329,-4
3330,0
3331,-3
3332,-1
3333,28
3334,598
3335,-14
3336,13
3337,-3
3338,1
3339,0
3340,-124
3341,-53
3342,21
3343,0
3344,-1
3345,0
3346,48
3347,-49
3348,0
3349,0
3350,-49
3351,-1
3352,93
3353,-2
3354,0
3355,-8
3356,-635
3357,-33
3358,238
3359,-119
3360,0
3361,-18
3362,-5
3363,-5
3364,-32
3365,6
3366,-7
3367,39
3368,-1
3369,-2
3370,39
3371,-1
3372,-73
3373,-3
3374,-20
3375,47
3376,470
3377,-4
3378,-90
3379,-2729
3380,0
3381,-3
3382,18
3383,1121
3384,-159
3385,-25
3386,-1
3387,0
3388,-25922
3389,0
3390,-41
3391,-238
3392,0
3393,18
3394,-99
3395,-209
3396,-17
3397,2402
3398,-5
3399,0
3400,45
3401,23
3402,85
3403,11
3404,-2
3405,-22
3406,25
3407,-6
3408,0
3409,-5
3410,-3
3411,0
3412,23
3413,0
3414,-6
3415,1039
3416,-86
3417,-6
3418,-14
3419,708
3420,-2
3421,-76
3422,-2
3423,69
3424,-55
3425,-74
3426,0
3427,-516
3428,0
3429,-79
3430,-14457
3431,-5
3432,4098
3433,-7
3434,0
3435,-1
3436,16
3437,3
3438,261
3439,255
3440,12
3441,-13
3442,0
3443,85
3444,-17
3445,0
3446,-1986
3447,-65
3448,137
3449,-11
3450,11
3451,-21
3452,52
3453,-1
3454,0
3455,2149
3456,45
3457,-8228
3458,-2
3459,10
3460,-3
3461,-2
3462,0
3463,-1
3464,20
3465,-28
3466,6
3467,16
3468,-7
3469,46
3470,-3
3471,166
3472,-7
3473,0
3474,4668
3475,-1004
3476,0
3477,-4
3478,-31
3479,0
3480,58
3481,80
3482,-17
3483,0
3484,31
3485,388
3486,0
3487,-3
3488,0
3489,0
3490,-3
3491,38
3492,-3
3493,15
3494,-16
3495,0
3496,-13
3497,0
3498,-49
3499,-1
3500,-2
3501,-3
3502,-1
3503,19
3504,-1
3505,0
3506,-103
3507,0
3508,-193
3509,0
3510,0
3511,301
3512,-9
3513,4
3514,25
3515,-325
3516,0
3517,0
3518,-45
3519,0
3520,-108
3521,-53
3522,-16
3523,0
3524,-10
3525,173
3526,-1
3527,0
3528,-145
3529,0
3530,0
3531,-83
3532,44
3533,0
3534,0
3535,0
3536,-34
3537,167
3538,12
3539,0
3540,-8
3541,0
3542,5
3543,-3
3544,-160
3545,-8
3546,24
3547,-1
3548,0
3549,-54
3550,36
3551,-3
3552,-46
3553,0
3554,54
3555,-28
3556,-12
3557,245
3558,182
3559,-224
3560,-2
3561,0
3562,0
3563,0
3564,-871
3565,53
3566,-157
3567,-41
3568,-9
3569,-31
3570,0
3571,0
3572,35
3573,33
3574,-5
3575,87
3576,0
3577,780
3578,0
3579,265
3580,-5
3581,-1
3582,-1
3583,-1
3584,-57
3585,-129
3586,-14
3587,828
3588,-3
3589,25
3590,-37
3591,61
3592,-3
3593,213
3594,2
3595,-12
3596,-4
3597,-2
3598,483
3599,-3
3600,-22
3601,-1087
3602,0
3603,-2
3604,-3
3605,31
3606,-24
3607,0
3608,-73
3609,0
3610,-77
3611,-5
3612,-9
3613,1518
3614,88
3615,-60
3616,0
3617,0
3618,-3
3619,78
3620,-1
3621,-6
3622,15
3623,5
3624,-72
3625,61
3626,-30
3627,-31
3628,-52
3629,-78
3630,4
3631,-46
3632,-25
3633,0
3634,0
3635,-1
3636,-64
3637,-2
3638,0
3639,94
3640,-19
3641,-33
3642,19
3643,-73
3644,-1
3645,-524
3646,10
3647,-5
3648,0
3649,-3006
3650,399
3651,0
3652,21
3653,-219
3654,-2
3655,-89
3656,284
3657,0
3658,-19
3659,0
3660,-6
3661,25
3662,0
3663,-6
3664,3
3665,-918
3666,1
3667,-1
3668,97
3669,166
3670,0
3671,-4
3672,1
3673,-1
3674,-55
3675,4
3676,6
3677,-346
3678,101
3679,-4
3680,-17
3681,0
3682,6
3683,-116
3684,-134
3685,224
3686,-4
3687,0
3688,217
3689,128
3690,0
3691,2
3692,5
3693,5
3694,25
3695,1373
3696,11
3697,126
3698,340
3699,-8
3700,505
3701,4
3702,-8
3703,6
3704,-108
3705,-1
3706,-147
3707,252
3708,-4
3709,-1
3710,-9
3711,-1367
3712,0
3713,0
3714,-7
3715,-8
3716,0
3717,0
3718,-2
3719,-4
3720,0
3721,-2
3722,-8
3723,-3
3724,1
3725,-1
3726,-27
3727,0
3728,0
3729,-6
3730,-59
3731,292
3732,-142
3733,0
3734,0
3735,0
3736,-239
3737,401
3738,-54
3739,0
3740,-8
3741,-1
3742,1450
3743,-3
3744,35
3745,0
3746,0
3747,-233
3748,-1
3749,-17
3750,-187
3751,0
3752,152
3753,57
3754,5
3755,893
3756,-294
3757,-5
3758,0
3759,-100
3760,0
3761,-1
3762,-161
3763,633
3764,-1
3765,-205
3766,-1899
3767,-68
3768,-38
3769,-268
3770,-2
3771,402
3772,-8
3773,0
3774,30
3775,1
3776,1160
3777,111
3778,-7
3779,0
3780,2
3781,2
3782,-48
3783,-2
3784,-1
3785,0
3786,-7
3787,-2
3788,0
3789,0
3790,-33
3791,2
3792,-161
3793,-12
3794,-337
3795,-1415
3796,-6
3797,-107
3798,0
3799,-163
3800,-8
3801,469
3802,1
3803,71
3804,-1065
3805,211
3806,98
3807,0
3808,-17
3809,0
3810,-15
3811,0
3812,-142
3813,233
3814,-1
3815,0
3816,0
3817,-1
3818,-155
3819,17
3820,-1
3821,98
3822,-2
3823,4
3824,0
3825,-70
3826,0
3827,-13
3828,-79
3829,0
3830,61
3831,-1
3832,4
3833,-3
3834,-2
3835,6
3836,0
3837,-364
3838,0
3839,-1569
3840,-849
3841,-1
3842,48
3843,-110
3844,-31
3845,-1
3846,-13
3847,0
3848,36
3849,-14
3850,5
3851,-7
3852,0
3853,291
3854,123
3855,-1
3856,2796
3857,-21
3858,196
3859,9
3860,-5
3861,-1
3862,0
3863,0
3864,-4
3865,0
3866,-1
3867,0
3868,-430
3869,36
3870,0
3871,32
3872,-79
3873,-327
3874,4
3875,6
3876,-2
3877,-37
3878,-53
3879,363
3880,-12
3881,50
3882,-10
3883,5
3884,-3
3885,-8
3886,2708
3887,30
3888,0
3889,8
3890,-10
3891,0
3892,3
3893,5
3894,1
3895,-2
3896,958
3897,28
3898,0
3899,-74
3900,240
3901,0
3902,-2
3903,-1399
3904,0
3905,61
3906,0
3907,-17
3908,0
3909,1615
3910,20
3911,21
3912,-59
3913,288
3914,12239
3915,0
3916,16
3917,663
3918,-31
3919,0
3920,-198
3921,-12
3922,-7
3923,-1
3924,-2
3925,11
3926,0
3927,5
3928,0
3929,0
3930,0
3931,-5
3932,-5
3933,1987
3934,164
3935,-52
3936,0
3937,-121
3938,-2
3939,-14
3940,0
3941,0
3942,5
3943,-16
3944,-34
3945,-1
3946,0
3947,3
3948,-837
3949,-1
3950,20
3951,-10
3952,-1
3953,-64
3954,-1
3955,0
3956,467
3957,30
3958,-6
3959,-37
3960,-21
3961,89
3962,36
3963,-10
3964,6278
3965,1098
3966,-114
3967,140
3968,-1
3969,-1
3970,0
3971,17
3972,117
3973,-1222
3974,-9151
3975,-423
3976,-295
3977,-6
3978,1
3979,-878
3980,-16
3981,4100
3982,-2
3983,6
3984,39
3985,-2
3986,75
3987,-42
3988,-1
3989,-5
3990,63
3991,-65
3992,-6
3993,72
3994,-22
3995,-10
3996,0
3997,-16
3998,-1
3999,0
4000,-21
4001,0
4002,1026
4003,0
4004,-3059
4005,-26
4006,0
4007,0
4008,0
4009,-8
4010,-136
4011,-9
4012,-2
4013,-44
4014,0
4015,-122
4016,94
4017,0
4018,-15
4019,-791
4020,0
4021,0
4022,-1
4023,-6
4024,-48
4025,0
4026,-1
4027,-39
4028,0
4029,-279
4030,-424
4031,511
4032,-1
4033,-7
4034,55
4035,30
4036,-42
4037,-42
4038,-340
4039,1
4040,-3
4041,-5
4042,224
4043,0
4044,-2
4045,-5
4046,0
4047,371
4048,-1
4049,-1
4050,-2
4051,5
4052,0
4053,0
4054,-1
4055,0
4056,-3
4057,34
4058,-18
4059,0
4060,0
4061,11
4062,0
4063,-51
4064,-9
4065,5
4066,-1
4067,-212
4068,0
4069,556
4070,-1
4071,0
4072,920
4073,-72
4074,6
4075,0
4076,234
4077,-51
4078,10
4079,-5
4080,-11
4081,28
4082,275
4083,-70
4084,-1
4085,-186
4086,0
4087,-7
4088,48
4089,1016
4090,0
4091,9
4092,2911
4093,-44
4094,0
4095,-13
4096,-182
4097,0
4098,-40
4099,-14
4100,117
4101,0
4102,-1
4103,0
4104,-19
4105,2486
4106,4
4107,0
4108,1
4109,30
4110,96
4111,46
4112,52
4113,2
4114,-9
4115,0
4116,-5
4117,269
4118,42
4119,-168
4120,-7
4121,-14
4122,-85
4123,-87
4124,0
4125,705
4126,-54
4127,-2
4128,32
4129,1456
4130,-17
4131,45
4132,-168
4133,-34
4134,-42
4135,-3
4136,-1
4137,5
4138,3
4139,42
4140,0
4141,463
4142,65
4143,-131
4144,-2
4145,-1
4146,91
4147,-6
4148,27
4149,-11
4150,31
4151,-16
4152,147
4153,33
4154,0
4155,-189
4156,-52
4157,-251
4158,1962
4159,266
4160,12
4161,0
4162,-33
4163,8048
4164,0
4165,-6
4166,-10
4167,-4
4168,14
4169,0
4170,-3276
4171,184
4172,45
4173,-2
4174,-4
4175,0
4176,-10
4177,0
4178,-3
4179,0
4180,-2
4181,-8
4182,-2
4183,0
4184,-1
4185,0
4186,-2
4187,-10
4188,33
4189,-71
4190,-18
4191,-40
4192,90
4193,-6
4194,-11
4195,-27
4196,-62
4197,-1
4198,-5
4199,41
4200,0
4201,-17
4202,96
4203,0
4204,21
4205,81
4206,26
4207,-76
4208,-2
4209,102
4210,0
4211,0
4212,8
4213,-1
4214,-52
4215,-52
4216,36
4217,-1
4218,-11
4219,-355
4220,-2
4221,7
4222,-47
4223,-24
4224,4
4225,-3
4226,30
4227,-2505
4228,-2
4229,-3
4230,0
4231,-20
4232,66
4233,-4
4234,-71
4235,-34
4236,1
4237,-1
4238,94
4239,-230
4240,-1
4241,1
4242,8
4243,-12
4244,0
4245,94
4246,49
4247,0
4248,257
4249,0
4250,-2200
4251,0
4252,22
4253,1343
4254,82
4255,-1
4256,-43
4257,2008
4258,-1
4259,-323
4260,0
4261,59
4262,0
4263,1684
4264,7502
4265,4242
4266,32
4267,-45
4268,2060
4269,-427
4270,0
4271,0
4272,-44
4273,-204
4274,-1
4275,0
4276,-90
4277,0
4278,-7
4279,2
4280,-3
4281,51
4282,533
4283,-291
4284,0
4285,30
4286,-3
4287,-19
4288,-236
4289,-18
4290,-70
4291,-17
4292,-1
4293,-3
4294,-13
4295,-1
4296,2
4297,1
4298,-10
4299,25
4300,7
4301,-1
4302,-48
4303,3
4304,-3
4305,9
4306,-154
4307,-25
4308,24
4309,0
4310,0
4311,-4
4312,-347
4313,-58
4314,0
4315,0
4316,-33
4317,-37
4318,0
4319,45
4320,-5
4321,-101
4322,-59
4323,0
4324,0
4325,-14
4326,-14
4327,41
4328,28
4329,33
4330,-142
4331,163
4332,16
4333,259
4334,1097
4335,-11
4336,308
4337,0
4338,-1
4339,8
4340,0
4341,-2
4342,251
4343,769
4344,-122
4345,-1
4346,0
4347,-16
4348,-2
4349,-1
4350,15
4351,-3
4352,0
4353,92
4354,-4
4355,0
4356,0
4357,-4
4358,0
4359,53
4360,0
4361,2742
4362,0
4363,-15
4364,349
4365,10
4366,-104
4367,-71
4368,33
4369,1
4370,-6
4371,-24
4372,270
4373,1988
4374,-22
4375,0
4376,66
4377,20
4378,-1
4379,43
4380,0
4381,-18
4382,1945
4383,-369
4384,-7
4385,-2
4386,-2
4387,0
4388,-87
4389,5
4390,40
4391,-24
4392,152
4393,179
4394,140
4395,87
4396,-5
4397,-5
4398,0
4399,-520
4400,-33
4401,0
4402,0
4403,913
4404,-55
4405,-57
4406,-1
4407,0
4408,-2
4409,89
4410,-116
4411,-12
4412,-88
4413,-18
4414,634
4415,0
4416,-93
4417,1
4418,-81
4419,-6
4420,-13
4421,0
4422,6
4423,1495
4424,23
4425,0
4426,228
4427,0
4428,45
4429,0
4430,-2
4431,205
4432,30
4433,0
4434,370
4435,0
4436,-5
4437,0
4438,-32
4439,-2
4440,-28
4441,0
4442,53
4443,31
4444,-1
4445,2
4446,-8
4447,-61
4448,0
4449,-27
4450,10
4451,-14
4452,-6
4453,-134
4454,-182
4455,0
4456,-1173
4457,0
4458,2
4459,-16
4460,18
4461,-4
4462,-2
4463,-46
4464,-511
4465,-1
4466,-2
4467,52
4468,-3
4469,72
4470,0
4471,1
4472,-1
4473,50
4474,16
4475,58
4476,19
4477,-12
4478,-530
4479,0
4480,-35
4481,-3
4482,0
4483,-3
4484,0
4485,23
4486,-2
4487,209
4488,-215
4489,-15
4490,-145
4491,-16
4492,-1
4493,-152
4494,311
4495,0
4496,-37
4497,14049
4498,-4
4499,-96
4500,14
4501,-1
4502,-1
4503,-24
4504,-18
4505,-179
4506,-49
4507,0
4508,-28
4509,0
4510,-4
4511,2716
4512,69
4513,-2
4514,-14
4515,-5
4516,25
4517,-3
4518,2
4519,-1
4520,-7
4521,-81
4522,2
4523,-3
4524,0
4525,0
4526,-6
4527,-53
4528,30
4529,0
4530,-450
4531,0
4532,139
4533,278
4534,0
4535,0
4536,-1
4537,-246
4538,0
4539,0
4540,0
4541,-445
4542,-39
4543,306
4544,31
4545,-137
4546,0
4547,-1
4548,-11
4549,-18
4550,-85
4551,-5
4552,-1
4553,-97
4554,-6
4555,1
4556,-2
4557,1052
4558,-1182
4559,-16
4560,-1
4561,0
4562,-34
4563,0
4564,0
4565,-11
4566,-59
4567,6
4568,151
4569,-25
4570,210
4571,0
4572,5
4573,-30
4574,0
4575,0
4576,-68
4577,1
4578,184
4579,301
4580,204
4581,0
4582,0
4583,0
4584,27
4585,-238
4586,45
4587,22
4588,18
4589,62
4590,-103
4591,24
4592,-7
4593,0
4594,-39
4595,0
4596,-46
4597,4
4598,249
4599,0
4600,-8
4601,-55
4602,365
4603,0
4604,-22
4605,0
4606,-56
4607,43
4608,-4
4609,51
4610,-5
4611,-2676
4612,0
4613,0
4614,295
4615,0
4616,-26
4617,-174
4618,-25
4619,-73
4620,60
4621,106
4622,-25
4623,-100
4624,-29
4625,0
4626,0
4627,1
4628,-519
4629,1
4630,9
4631,-15
4632,0
4633,43
4634,0
4635,0
4636,1
4637,0
4638,0
4639,0
4640,183
4641,-97
4642,0
4643,0
4644,3
4645,-3
4646,9
4647,0
4648,-1
4649,23
4650,-2
4651,-1
4652,-2
4653,-20
4654,218
4655,3
4656,-27
4657,-218
4658,0
4659,161
4660,72
4661,-4
4662,0
4663,-25913
4664,0
4665,-121
4666,-54
4667,-11
4668,-84
4669,80
4670,-11
4671,866
4672,24
4673,8
4674,16
4675,11
4676,-19
4677,-225
4678,-41
4679,-3
4680,-2
4681,0
4682,7
4683,-6
4684,230
4685,-67
4686,10
4687,22
4688,3578
4689,0
4690,0
4691,-1
4692,14
4693,-27
4694,0
4695,-35
4696,0
4697,0
4698,266
4699,0
4700,1552
4701,-21
4702,0
4703,-12
4704,-30
4705,14
4706,220
4707,-1
4708,-6
4709,-569
4710,-35
4711,-363
4712,-6
4713,-19
4714,-4
4715,4
4716,8
4717,66
4718,-666
4719,-2
4720,-5
4721,0
4722,-3
4723,-5
4724,-5
4725,-8
4726,0
4727,0
4728,0
4729,-9
4730,0
4731,162
4732,0
4733,0
4734,2241
4735,-1006
4736,-14
4737,-84
4738,0
4739,65
4740,-3
4741,-140
4742,201
4743,0
4744,0
4745,-12
4746,-3
4747,0
4748,-14
4749,4
4750,0
4751,0
4752,-1
4753,-1
4754,57
4755,0
4756,0
4757,-18
4758,0
4759,-169
4760,0
4761,-569
4762,-9
4763,-1
4764,7
4765,-26
4766,0
4767,0
4768,-37
4769,0
4770,-24
4771,-1
4772,11
4773,-3
4774,115
4775,197
4776,0
4777,0
4778,-16
4779,-1
4780,1
4781,-9
4782,61
4783,0
4784,0
4785,-13
4786,68
4787,24
4788,-3
4789,-13
4790,0
4791,0
4792,-56
4793,-8
4794,-1
4795,0
4796,-1
4797,50
4798,0
4799,-30
4800,-16
4801,12
4802,-10
4803,-12
4804,162
4805,115
4806,93
4807,-80
4808,0
4809,0
4810,-828
4811,35
4812,20
4813,-14
4814,-104
4815,-3
4816,0
4817,5
4818,40
4819,-1
4820,18
4821,0
4822,89
4823,-3
4824,0
4825,0
4826,-2
4827,-30
4828,-11
4829,-627
4830,-1
4831,16
4832,222
4833,13
4834,-27
4835,306
4836,-7
4837,0
4838,0
4839,0
4840,233
4841,-3
4842,0
4843,-196
4844,0
4845,-21
4846,-3
4847,3
4848,-23
4849,0
4850,-3
4851,-15
4852,0
4853,-3
4854,1754
4855,108
4856,-4
4857,0
4858,0
4859,0
4860,6
4861,-3
4862,0
4863,-1
4864,-29
4865,84
4866,-12
4867,-2
4868,-4
4869,-20
4870,-20
4871,-20
4872,8
4873,0
4874,0
4875,0
4876,-29
4877,-2
4878,10
4879,-5
4880,3
4881,-4
4882,0
4883,-4
4884,-8
4885,-8
4886,0
4887,-2515
4888,-1298
4889,25
4890,-23
4891,0
4892,0
4893,345
4894,0
4895,0
4896,0
4897,-4
4898,-120
4899,17
4900,-4
4901,283
4902,-11
4903,0
4904,-3
4905,2
4906,0
4907,-15
4908,-7
4909,4
4910,-150
4911,68
4912,10
4913,-12
4914,0
4915,5
4916,-105
4917,-46
4918,-7
4919,49
4920,-1
4921,-1
4922,712
4923,61
4924,1
4925,-18
4926,20
4927,-4
4928,-36
4929,-2
4930,922
4931,-2
4932,231
4933,0
4934,-5
4935,6
4936,-107
4937,-19
4938,32
4939,-1
4940,0
4941,51
4942,-1345
4943,-1
4944,-3
4945,0
4946,0
4947,0
4948,-2
4949,-8
4950,-1
4951,-1
4952,0
4953,0
4954,-4
4955,-5
4956,128
4957,-259
4958,1
4959,0
4960,14
4961,245
4962,-1
4963,-3
4964,0
4965,1085
4966,0
4967,-8
4968,0
4969,0
4970,48
4971,-1
4972,-13
4973,-15
4974,13
4975,1347
4976,0
4977,0
4978,-22
4979,0
4980,-99
4981,-32
4982,0
4983,-40
4984,-552
4985,0
4986,0
4987,-15
4988,0
4989,-370
4990,0
4991,0
4992,-19
4993,8
4994,428
4995,-1
4996,0
4997,2
4998,-30
4999,-1
5000,-1
5001,0
5002,7
5003,0
5004,0
5005,-6
5006,1
5007,-226
5008,-22
5009,388
5010,171
5011,0
5012,40
5013,-6
5014,-144
5015,1
5016,584
5017,-326
5018,-26
5019,-10
5020,-10
5021,1
5022,0
5023,-213
5024,38
5025,0
5026,1
5027,23
5028,-135
5029,8
5030,30
5031,0
5032,53
5033,0
5034,-12
5035,0
5036,100
5037,-35
5038,-1
5039,0
5040,0
5041,-1
5042,0
5043,0
5044,16
5045,0
5046,-255
5047,-772
5048,0
5049,0
5050,9
5051,-31
5052,-1
5053,1
5054,-8
5055,0
5056,0
5057,83
5058,22
5059,0
5060,1681
5061,-136
5062,-5
5063,0
5064,0
5065,0
5066,-8
5067,0
5068,0
5069,0
5070,-146
5071,-36
5072,0
5073,25
5074,9
5075,127
5076,17
5077,-2
5078,-1
5079,-215
5080,-88
5081,194
5082,-1
5083,0
5084,-117
5085,6
5086,0
5087,5
5088,1328
5089,32
5090,0
5091,12
5092,-1
5093,4
5094,1
5095,-1
5096,252
5097,-4
5098,0
5099,-23
5100,0
5101,-2
5102,-441
5103,81
5104,0
5105,4
5106,0
5107,607
5108,-77
5109,22
5110,-1
5111,3
5112,3750
5113,0
5114,2
5115,-11
5116,5
5117,0
5118,-3
5119,-429
5120,-1
5121,-1
5122,-9
5123,-10
5124,0
5125,0
5126,0
5127,-1
5128,-4
5129,-513
5130,-61
5131,0
5132,0
5133,8
5134,-1
5135,0
5136,0
5137,49
5138,-15
5139,-10
5140,10
5141,11
5142,-139
5143,0
5144,147
5145,0
5146,-1
5147,-1
5148,0
5149,0
5150,-65
5151,-7
5152,-7
5153,62
5154,-4
5155,0
5156,1287
5157,450
5158,-49
5159,-10
5160,0
5161,-9
5162,32
5163,-2
5164,-5123
5165,-354
5166,-294
5167,1
5168,-688
5169,-11
5170,4432
5171,0
5172,-5
5173,0
5174,146
5175,-4
5176,0
5177,28
5178,0
5179,7
5180,-7
5181,0
5182,0
5183,0
5184,-34
5185,0
5186,174
5187,-3018
5188,-25
5189,0
5190,0
5191,0
5192,0
5193,-46
5194,-9
5195,1
5196,64
5197,0
5198,88
5199,-2
5200,-1046
5201,0
5202,0
5203,0
5204,-15
5205,0
5206,-6
5207,0
5208,-176
5209,10
5210,0
5211,37
5212,-41
5213,-87
5214,0
5215,-75
5216,-229
5217,-1
5218,236
5219,0
5220,-1
5221,2
5222,0
5223,58
5224,0
5225,0
5226,0
5227,0
5228,0
5229,32
5230,-63
5231,0
5232,0
5233,0
5234,1
5235,-35
5236,-99
5237,-9
5238,-267
5239,0
5240,-1959
5241,-10
5242,111
5243,-23
5244,0
5245,0
5246,1210
5247,-25
5248,-29
5249,2
5250,34
5251,78
5252,2
5253,152
5254,0
5255,0
5256,63
5257,1200
5258,838
5259,37
5260,-1
5261,-3
5262,164
5263,0
5264,-18
5265,-4
5266,152
5267,0
5268,0
5269,-21
5270,2240
5271,30
5272,0
5273,-75
5274,-20
5275,41
5276,-1
5277,0
5278,-448
5279,-88
5280,11
5281,-126
5282,-174
5283,-7
5284,44
5285,0
5286,183
5287,-3
5288,0
5289,-1
5290,37
5291,-1
5292,576
5293,19
5294,-5
5295,-3
5296,0
5297,5
5298,0
5299,7
5300,295
5301,-65
5302,-37
5303,-1
5304,0
5305,-10
5306,0
5307,10
5308,-2
5309,0
5310,-11
5311,-17
5312,34
5313,-18
5314,0
